"","DexNum","PokemonName","PokeApiName","Complexity","Realism","Artificiality","Fantasy","Humanoid","Cuteness","Coolness","Beauty","Popularity","RatingCount","Generation","Region","Order","PopularitySD","MeanDesignSD","Type1","Type2","TypeID1","TypeID2","GimmickFactor"
"127",89,"Alolan Muk","muk-alola",2.9864,2,3.9388,3.9252,1.381,1.5782,3.449,2.0748,3.5986,147,"7","Alola",7,1.07323570738832,1.02057630651368,"Poison","Dark",4,17,0
"128",89,"standard Muk","muk",1.4626,2.1361,4.0272,3.4694,1.3129,1.5714,3.0612,1.6871,3.3265,147,"1","Kanto",1,1.16153350024532,1.01861617910855,"Poison","No 2nd Type",4,19,0
"129",90,"Shellder","shellder",1.6014,1.7838,1.4865,2.2838,1.3649,3.5541,2.4527,2.6757,3.5,148,"1","Kanto",1,1.09975427230789,0.896818905249988,"Water","No 2nd Type",11,19,0
"130",91,"Cloyster","cloyster",3.1689,2.6959,2.027,2.8919,1.3311,1.9122,3.5135,2.6419,3.3041,148,"1","Kanto",1,1.09457374020841,0.990084375296568,"Water","Ice",11,15,0
"131",92,"Gastly","gastly",1.2432,1.277,3.2162,4.3446,1.3243,2.9932,3.8243,2.6892,3.9392,148,"1","Kanto",1,0.924343092902543,0.823771880094367,"Ghost","Poison",8,4,0
"132",93,"Haunter","haunter",1.8986,1.7568,3.1689,4.4595,2.1689,2.5135,4.2838,2.8649,4.2365,148,"1","Kanto",1,0.817063159707258,0.899813860588952,"Ghost","Poison",8,4,0
"133",94,"Gigantamax Gengar","gengar-gmax",2.8581,1.277,3.1689,4.6622,1.9392,2.1892,4.0338,2.6149,3.777,148,"8","Kanto",1,1.21256475925461,0.996145422672647,"Ghost","Poison",8,4,1
"134",94,"Mega Gengar","gengar-mega",3.3851,1.6757,3.0541,4.5608,2.1554,2.1959,4.4189,3.1486,4.0676,148,"6","Kanto",1,1.1129590590207,0.953933175096177,"Ghost","Poison",8,4,1
"135",94,"standard Gengar","gengar",1.6622,1.4595,2.75,4.3108,3.0946,2.9257,4.3649,3.1486,4.2297,148,"1","Kanto",1,0.901159872688065,0.903599017529024,"Ghost","Poison",8,4,0
"136",95,"Onix","onix",2.4797,2.8041,3.2973,3.75,1.1757,1.6081,3.6689,2.3649,3.4324,148,"1","Kanto",1,0.994322818332279,0.98288267545077,"Rock","Ground",6,5,0
"137",96,"Drowzee","drowzee",1.7838,2.0811,1.7432,3.2568,3.4122,1.8243,2.1554,1.7095,2.75,148,"1","Kanto",1,1.19047458172349,0.974398349235197,"Psychic","No 2nd Type",14,19,0
"138",97,"Hypno","hypno",1.9324,2.2703,2.1351,3.6081,4.4595,1.3176,2.2027,1.4662,2.4392,148,"1","Kanto",1,1.15797091495561,0.883577272157006,"Psychic","No 2nd Type",14,19,0
"139",98,"Krabby","krabby",1.8986,3.5743,1.2297,1.3243,1.2162,2.8986,2.8649,2.5676,3.3176,148,"1","Kanto",1,1.03347460488787,0.946272449550688,"Water","No 2nd Type",11,19,0
"140",99,"Gigantamax Kingler","kingler-gmax",4.1149,2.6216,1.9392,3.5878,1.5203,1.6959,3.6351,2.2905,3.2635,148,"8","Kanto",1,1.28063269037426,1.07259223206714,"Water","No 2nd Type",11,19,1
"141",99,"standard Kingler","kingler",2.1892,3.5473,1.2973,1.5135,1.1419,2.0405,3.6014,2.4932,3.6216,148,"1","Kanto",1,1.00273548427509,0.871860616743827,"Water","No 2nd Type",11,19,0
"142",100,"Hisuian Voltorb","voltorb-hisui",1.5811,1.6757,3.9595,3.4932,1.223,3.3176,3,2.973,3.5743,148,"8","Hisui",9,1.13358565417628,1.01425962880281,"Electric","Grass",13,12,0
"143",100,"standard Voltorb","voltorb",1.0676,1.5338,4.7095,3.2703,1.1892,1.7703,2.9189,2.2973,2.8986,148,"1","Kanto",1,1.10122698684342,0.871779128428239,"Electric","No 2nd Type",13,19,0
"144",1000,"Gholdengo","gholdengo",2.3108,1.2027,4.7027,4.2838,4.4865,2.25,2.7905,2.2432,2.6959,148,"9","Paldea",10,1.44099620094302,0.938843346265182,"Steel","Ghost",9,8,0
"145",1001,"Wo-Chien","wo-chien",3.9595,3,2.2297,4.3649,1.1486,2.0878,3.7432,2.6081,3.7162,148,"9","Paldea",10,1.19707154237952,1.03513253113205,"Dark","Grass",17,12,0
"146",1002,"Chien-Pao","chien-pao",3.6014,2.7365,2.5743,4.1419,1.2365,3.0541,4.4392,3.7297,4.0878,148,"9","Paldea",10,1.06856869154238,0.980657665780418,"Dark","Ice",17,15,0
"147",1003,"Ting-Lu","ting-lu",3.7162,2.9527,3.527,4.277,1.1284,1.6419,3.6892,2.5743,3.3986,148,"9","Paldea",10,1.16676883965971,0.961773687638032,"Dark","Ground",17,5,0
"148",1004,"Chi-Yu","chi-yu",2.973,2.6959,2.9054,4.3378,1.1284,3.7635,3.9932,3.9257,4.0608,148,"9","Paldea",10,1.03471076616263,1.02583989517853,"Dark","Fire",17,10,0
"149",1005,"Roaring Moon","roaring-moon",4.5743,2.723,2.1824,4.6824,1.3919,1.7635,4.4797,3.2027,3.973,148,"9","Paldea",10,1.01999991833468,0.90559350121371,"Dragon","Dark",16,17,0
"150",1006,"Iron Valiant","iron-valiant",4.4286,2.8707,4.8571,4.5442,4.7415,2.4218,4.6327,3.9524,4.1293,147,"9","Paldea",10,1.00523871902399,0.784009527486373,"Fairy","Fighting",18,2,0
"151",101,"Hisuian Electrode","electrode-hisui",1.3784,1.7905,4.0068,3.3446,1.277,2.0946,3.0405,2.4122,3.0608,148,"8","Hisui",9,1.11637898819735,1.02172094182763,"Electric","Grass",13,12,0
"152",101,"standard Electrode","electrode",1.0946,1.2838,4.75,3.277,1.2838,1.9054,2.6689,2.3243,2.8514,148,"1","Kanto",1,1.14705772177897,0.884251126029832,"Electric","No 2nd Type",13,19,0
"153",102,"Exeggcute","exeggcute",1.5203,2.0541,1.8649,2.6014,1.4865,2.1689,2.277,2.0338,2.7297,148,"1","Kanto",1,0.9697770334059,1.04702357825774,"Grass","Psychic",12,14,0
"154",103,"Alolan Exeggutor","exeggutor-alola",2.3176,1.6554,1.5541,3.5473,1.5811,2.8716,3.2973,2.6486,3.9189,148,"7","Alola",7,1.03004535135997,0.957437603411181,"Grass","Dragon",12,16,0
"155",103,"standard Exeggutor","exeggutor",2.3243,1.8716,1.5473,3.4324,2.6149,2.3716,2.7297,2.1892,3.3581,148,"1","Kanto",1,1.07809977434733,0.947130774493326,"Grass","Psychic",12,14,0
"156",104,"Cubone","cubone",2.2162,2.75,1.6622,2.9527,2.5203,4.2703,3.8919,3.3851,4.1959,148,"1","Kanto",1,0.859437149123992,0.949110831662595,"Ground","No 2nd Type",5,19,0
"157",105,"Alolan Marowak","marowak-alola",3.1149,2.5203,2.4054,4.0676,3.0203,2.5946,4.5743,3.5068,4.2973,148,"7","Alola",7,0.849955956406291,0.887607274072019,"Fire","Ghost",10,8,0
"158",105,"standard Marowak","marowak",2.1622,2.7297,1.8176,3.1216,2.9392,2.8378,4.1149,3.0676,3.8649,148,"1","Kanto",1,0.867184389574835,0.88881790643887,"Ground","No 2nd Type",5,19,0
"159",106,"Hitmonlee","hitmonlee",2.1419,2.3041,2.3041,3.1486,4.3108,1.6419,3.5608,2.1351,3.2635,148,"1","Kanto",1,1.10094848022552,0.966672832582449,"Fighting","No 2nd Type",2,19,0
"160",107,"Hitmonchan","hitmonchan",2.6622,2.723,2.3649,2.4865,4.8041,1.9054,3.2365,2.4189,3.0203,148,"1","Kanto",1,1.08097550160126,0.975109570298039,"Fighting","No 2nd Type",2,19,0
"161",108,"Lickitung","lickitung",2.4189,1.5473,1.9392,3.6419,3.0068,2.5135,2.1419,2.1014,2.9662,148,"1","Kanto",1,1.29142462996188,1.02491239281901,"Normal","No 2nd Type",1,19,0
"162",109,"Koffing","koffing",1.7432,1.527,3.5068,3.7432,1.223,2.5811,2.7162,2.0068,3.4122,148,"1","Kanto",1,1.17363522841601,1.00293542971594,"Poison","No 2nd Type",4,19,0
"163",110,"Galarian Weezing","weezing-galar",3.4595,1.6757,4.1284,4.0743,1.7973,1.6959,2.8514,1.6757,3.1959,148,"8","Galar",8,1.29791300141432,0.949278814531432,"Poison","Fairy",4,18,0
"164",110,"standard Weezing","weezing",2.6327,1.898,3.5918,3.8435,1.4286,1.5646,2.8367,1.5782,3.2245,147,"1","Kanto",1,1.16523285090777,0.978552963704706,"Poison","No 2nd Type",4,19,0
"165",111,"Rhyhorn","rhyhorn",3.1284,3.5068,2.1149,2.7162,1.1824,2.3851,3.9324,2.6622,3.7568,148,"1","Kanto",1,1.02417812548629,0.960071223887529,"Ground","Rock",5,6,0
"166",112,"Rhydon","rhydon",3,3.0612,2.2109,3.1088,2.7075,2.1156,4.068,2.8095,3.7483,147,"1","Kanto",1,0.939268331651331,0.916618084632765,"Ground","Rock",5,6,0
"167",113,"Chansey","chansey",1.6284,1.4932,2.0135,3.4459,2.7635,3.9662,2.25,3.4324,3.4392,148,"1","Kanto",1,1.07620681635728,0.985586564576525,"Normal","No 2nd Type",1,19,0
"168",114,"Tangela","tangela",2.2993,1.4014,2.0816,3.5714,1.9388,3.7551,2.7755,2.7483,3.5646,147,"1","Kanto",1,1.17263600496833,1.0721894568327,"Grass","No 2nd Type",12,19,0
"169",115,"Mega Kangaskhan","kangaskhan-mega",3.3197,2.5102,1.7075,2.8639,3.2993,3.551,3.7755,3.0748,3.6735,147,"6","Kanto",1,0.889571212967484,0.963889384270533,"Normal","No 2nd Type",1,19,1
"170",115,"standard Kangaskhan","kangaskhan",2.9595,3.0946,1.5405,2.4257,3.1419,3.2635,3.777,2.9054,3.75,148,"1","Kanto",1,1.01924057579717,0.948650373184519,"Normal","No 2nd Type",1,19,0
"171",116,"Horsea","horsea",1.5405,2.5608,1.2973,1.6689,1.1554,4.3649,2.7905,3.75,3.7905,148,"1","Kanto",1,0.832233874178069,0.8363203205176,"Water","No 2nd Type",11,19,0
"172",117,"Seadra","seadra",2.7027,3.0068,1.4595,2.4527,1.1554,2.5743,3.8446,3.1419,3.6757,148,"1","Kanto",1,1.00818418668078,0.868751475207244,"Water","No 2nd Type",11,19,0
"173",118,"Goldeen","goldeen",1.7027,3.3108,1.2635,1.7297,1.1959,2.5203,1.9527,2.9662,2.5878,148,"1","Kanto",1,0.958102390102253,0.927065764843967,"Water","No 2nd Type",11,19,0
"174",119,"Seaking","seaking",2.3919,3.8851,1.1486,1.5541,1.1554,2.3649,2.3581,2.5743,2.8851,148,"1","Kanto",1,1.09373923870319,0.935386804337524,"Water","No 2nd Type",11,19,0
"175",120,"Staryu","staryu",1.9865,2.8378,2.9932,3.2568,1.3311,2.8041,3.223,3.1622,3.4189,148,"1","Kanto",1,1.03983830287625,1.05082779134441,"Water","No 2nd Type",11,19,0
"176",121,"Starmie","starmie",2.6622,2.9797,3.0405,3.6622,1.2095,2.3919,3.7297,3.5743,3.75,148,"1","Kanto",1,0.929072481389733,1.0053606370017,"Water","Psychic",11,14,0
"177",122,"standard Mr. Mime","mr-mime",2.8784,1.7297,2.5811,3.4392,4.8514,1.8311,2.0878,1.7838,2.5811,148,"1","Kanto",1,1.34573155787411,1.01248358314917,"Psychic","Fairy",14,18,0
"178",122,"Galarian Mr. Mime","mr-mime-galar",3.1486,1.6554,2.8108,3.527,4.7297,2.0473,2.1419,1.9459,2.3581,148,"8","Galar",8,1.27877757894825,0.997702157154527,"Ice","Psychic",15,14,0
"179",123,"Scyther","scyther",3.4218,2.9864,1.8367,3.3741,3.2585,2.0544,4.4422,3.1293,4.1293,147,"1","Kanto",1,0.963780176785025,0.934404914482875,"Bug","Flying",7,3,0
"180",124,"Jynx","jynx",2.7007,1.8844,2.2721,3.3878,4.6667,1.619,1.7415,1.6939,2.0408,147,"1","Kanto",1,1.23925340163945,1.02797251179419,"Ice","Psychic",15,14,0
"181",125,"Electabuzz","electabuzz",3.0743,1.9797,2.5,3.8851,3.7905,1.8243,3.6824,2.25,3.2905,148,"1","Kanto",1,1.07962317236266,0.962689407918136,"Electric","No 2nd Type",13,19,0
"182",126,"Magmar","magmar",3.6149,1.9459,2.4865,4.0946,3.7162,1.6622,3.1014,1.8311,3,148,"1","Kanto",1,1.09049951361254,0.870952914089744,"Fire","No 2nd Type",10,19,0
"183",127,"Mega Pinsir","pinsir-mega",4.3537,2.6531,2.2449,3.3673,2.2517,1.4762,3.8163,1.9932,3.1633,147,"6","Kanto",1,1.13113522126947,1.02172981687724,"Bug","Flying",7,3,1
"184",127,"standard Pinsir","pinsir",2.9324,2.6284,1.8919,2.777,2.8311,1.5608,3.7568,1.8784,3.3581,148,"1","Kanto",1,1.1271234322628,0.989575054105821,"Bug","No 2nd Type",7,19,0
"185",128,"Paldean Tauros Aqua Breed","tauros-paldea-aqua-breed",2.5068,3.5,1.5068,2.2905,1.1824,2.2027,3.6486,2.9392,3.3311,148,"9","Paldea",10,1.04227216392655,0.842242209919082,"Fighting","Water",2,11,0
"186",128,"Paldean Tauros Blaze Breed","tauros-paldea-blaze-breed",2.5676,3.473,1.6149,2.527,1.1622,2.0878,4.1216,3.1824,3.5203,148,"9","Paldea",10,1.15354679021887,0.899593539081934,"Fighting","Fire",2,10,0
"187",128,"Paldean Tauros Combat Breed","tauros-paldea-combat-breed",2.0473,3.6486,1.3716,1.8108,1.1757,2.0608,3.4324,2.7973,3.1486,148,"9","Paldea",10,1.07404806918993,0.888763064741397,"Fighting","No 2nd Type",2,19,0
"188",128,"standard Tauros","tauros",1.9527,4.1757,1.277,1.5878,1.1824,2.1216,3.5878,2.8108,3.3243,148,"1","Kanto",1,1.0476241861251,0.833599305493209,"Normal","No 2nd Type",1,19,0
"189",129,"Magikarp","magikarp",1.7703,2.8108,1.1689,1.5541,1.1216,2.9054,2.3378,2.3784,3.9459,148,"1","Kanto",1,1.13223930666777,0.972227123881781,"Water","No 2nd Type",11,19,0
"190",130,"Mega Gyarados","gyarados-mega",4.3919,2.9054,2.1081,4.3716,1.3108,1.6149,4.4865,2.8851,3.9459,148,"6","Kanto",1,1.10761360093223,0.98297657383751,"Water","Dark",11,17,1
"191",130,"standard Gyarados","gyarados",3.7905,3.0743,1.6149,4.25,1.1351,1.5473,4.5338,2.5811,4.2027,148,"1","Kanto",1,0.92968651690902,0.878165825042674,"Water","Flying",11,3,0
"192",131,"Gigantamax Lapras","lapras-gmax",3.6351,2.0811,2.5405,4.4595,1.1486,3.3243,3.8041,4.027,3.8041,148,"8","Kanto",1,1.05688721804777,0.928698248336089,"Water","Ice",11,15,1
"193",131,"standard Lapras","lapras",2.6735,3.0068,1.5782,3.7619,1.3401,4.0612,4.2177,4.585,4.449,147,"1","Kanto",1,0.711266700550081,0.891150866214917,"Water","Ice",11,15,0
"194",132,"Ditto","ditto",1.1959,1.25,3.8243,3.7568,1.3108,4.0676,3.1419,2.9257,3.9932,148,"1","Kanto",1,0.989789915066758,1.05138855951959,"Normal","No 2nd Type",1,19,0
"195",133,"Gigantamax Eevee","eevee-gmax",2.1216,1.6081,1.5743,3.0743,1.2635,4.4797,3.027,3.9527,3.5676,148,"8","Kanto",1,1.24206759925147,0.901985154142102,"Normal","No 2nd Type",1,19,1
"196",133,"standard Eevee","eevee",1.5068,2.8581,1.2365,1.9122,1.1959,4.7838,3.3919,4.2365,4.3446,148,"1","Kanto",1,0.843999790555228,0.825791892899429,"Normal","No 2nd Type",1,19,0
"197",134,"Vaporeon","vaporeon",2.7973,2.4865,1.6351,4.0068,1.5338,4.4189,3.9257,4.2703,4.1689,148,"1","Kanto",1,0.995859763772758,0.960437353849643,"Water","No 2nd Type",11,19,0
"198",135,"Jolteon","jolteon",2.3176,2.7432,1.8581,3.2838,1.1419,4.1419,4.3514,3.8716,4.1959,148,"1","Kanto",1,0.882707626473747,0.863057569355237,"Electric","No 2nd Type",13,19,0
"199",136,"Flareon","flareon",1.8514,3.0743,1.5,2.8243,1.2432,4.1014,3.6622,3.8514,3.8041,148,"1","Kanto",1,1.06326107103865,0.888473118472095,"Fire","No 2nd Type",10,19,0
"200",137,"Porygon","porygon",2.2905,1.6216,4.8378,3.8784,1.1216,3.3649,3.5946,2.9054,3.8986,148,"1","Kanto",1,1.06377619613862,0.932275059953042,"Normal","No 2nd Type",1,19,0
"201",138,"Omanyte","omanyte",1.7838,2.7297,1.3851,2.223,1.1892,4.2095,3.3243,3.1757,4.0203,148,"1","Kanto",1,0.947754063453077,0.959870639316347,"Rock","Water",6,11,0
"202",139,"Omastar","omastar",2.8986,3.027,1.5811,2.75,1.223,1.9122,3.2973,2.1081,3.2635,148,"1","Kanto",1,1.16457558959109,0.978170680440474,"Rock","Water",6,11,0
"203",140,"Kabuto","kabuto",1.6622,3.1622,1.723,2.4189,1.1892,3.1486,3.2973,2.8243,3.6757,148,"1","Kanto",1,0.974098448158924,0.961614712962427,"Rock","Water",6,11,0
"204",141,"Kabutops","kabutops",3.3919,3.4662,2,3.3649,3.3108,1.8176,4.25,2.7297,3.8446,148,"1","Kanto",1,0.983128536219099,0.981168965977051,"Rock","Water",6,11,0
"205",142,"Mega Aerodactyl","aerodactyl-mega",3.9257,2.7162,2.5068,3.9527,1.2635,1.6216,3.8311,2.1149,3.1351,148,"6","Kanto",1,1.26314642691591,0.931003253049011,"Rock","Flying",6,3,1
"206",142,"standard Aerodactyl","aerodactyl",2.3108,3.2838,1.7838,3.0473,1.2568,1.8514,4.1351,2.5338,3.7162,148,"1","Kanto",1,1.10307028849419,0.959640142932244,"Rock","Flying",6,3,0
"207",143,"Gigantamax Snorlax","snorlax-gmax",3.6824,1.7635,1.9257,4.277,2.4865,3.1689,3.6014,3.1689,3.6351,148,"8","Kanto",1,1.08521170340075,1.07085426210722,"Normal","No 2nd Type",1,19,1
"208",143,"standard Snorlax","snorlax",1.5541,1.8041,1.5135,2.3851,3.1351,3.8784,3.4324,2.9527,4.0608,148,"1","Kanto",1,0.960196709515403,1.01983571776117,"Normal","No 2nd Type",1,19,0
"209",144,"Galarian Articuno","articuno-galar",3.5473,2.5811,2.3108,4.3041,1.8378,2.3919,4.2432,3.8514,3.8919,148,"8","Galar",8,1.05312626141693,0.966546378162656,"Psychic","Flying",14,3,0
"210",144,"standard Articuno","articuno",2.6622,3.5338,1.6149,3.8851,1.2635,3.0405,3.9595,4.1284,3.9797,148,"1","Kanto",1,1.01654950687458,0.921183377699117,"Ice","Flying",15,3,0
"211",145,"Galarian Zapdos","zapdos-galar",3.5135,2.7703,1.8041,3.5541,1.5,2.1351,4.4527,3.3716,4.1014,148,"8","Galar",8,0.949678927712633,0.981680334266888,"Fighting","Flying",2,3,0
"212",145,"standard Zapdos","zapdos",3.0811,2.473,2.277,3.9797,1.2838,1.973,4.2432,2.9595,3.8649,148,"1","Kanto",1,0.983984238562029,0.993566165743181,"Electric","Flying",13,3,0
"213",146,"Galarian Moltres","moltres-galar",3.8649,2.6081,2.3108,4.5946,1.2568,2.1351,4.6622,3.9189,4.2635,148,"8","Galar",8,0.92533037552619,0.929209905338345,"Dark","Flying",17,3,0
"214",146,"standard Moltres","moltres",2.527,3.0743,1.9662,4.1419,1.2568,2.4459,3.6892,3.2568,3.3919,148,"1","Kanto",1,1.13086390759535,0.999340104345302,"Fire","Flying",10,3,0
"215",147,"Dratini","dratini",1.3649,1.9459,1.5676,3.973,1.1351,4.6757,3.5338,4.3176,4.223,148,"1","Kanto",1,0.812245352577073,0.797260059323785,"Dragon","No 2nd Type",16,19,0
"216",148,"Dragonair","dragonair",1.973,2.5473,1.8243,4.2635,1.2162,4.2635,4.1622,4.6959,4.4257,148,"1","Kanto",1,0.773059739910027,0.800931462973635,"Dragon","No 2nd Type",16,19,0
"217",149,"Dragonite","dragonite",2.1216,1.5541,1.7365,4.3851,2.8041,4.223,3.9054,3.6959,4.1824,148,"1","Kanto",1,1.00698346803415,0.944283284684986,"Dragon","Flying",16,3,0
"218",150,"Mega Mewtwo X","mewtwo-mega-x",3.8649,2.6824,3.6149,4.1554,4.5946,1.7297,3.75,2.3851,2.9257,148,"6","Kanto",1,1.21416869690478,0.968106838228237,"Psychic","Fighting",14,2,1
"219",150,"Mega Mewtwo Y","mewtwo-mega-y",3.2635,2.1554,3.5743,4.3986,4.2703,2.6419,3.7297,3.0068,3.473,148,"6","Kanto",1,1.13272966585346,1.05442873591601,"Psychic","No 2nd Type",14,19,1
"220",150,"standard Mewtwo","mewtwo",2.9932,2.8784,3.3784,4.0811,4.4189,2.1351,4.3986,2.9189,3.9865,148,"1","Kanto",1,1.08420157748834,0.966106332633417,"Psychic","No 2nd Type",14,19,0
"221",151,"Mew","mew",1.5578,1.7959,2.0952,3.9388,2.483,4.6871,3.7959,4.1769,4.381,147,"1","Kanto",1,0.793968190501575,0.980986967590059,"Psychic","No 2nd Type",14,19,0
"222",152,"Chikorita","chikorita",1.6216,1.7027,1.4324,3.277,1.2635,4.3446,2.8041,3.7095,3.6824,148,"2","Johto",2,1.07925550616677,0.882995514994216,"Grass","No 2nd Type",12,19,0
"223",153,"Bayleef","bayleef",2.1757,2.1757,1.4662,3.3649,1.2905,4.1216,3.4865,3.8108,3.9054,148,"2","Johto",2,1.00228008869128,0.865437127700223,"Grass","No 2nd Type",12,19,0
"224",154,"Meganium","meganium",2.1757,2.3176,1.3649,3.6149,1.3108,4.1959,3.0946,4.1149,3.8041,148,"2","Johto",2,0.984053831364984,0.90128861191197,"Grass","No 2nd Type",12,19,0
"225",155,"Cyndaquil","cyndaquil",1.6959,2.0473,1.7162,3.2568,1.3378,4.7432,3.9932,3.7297,4.3784,148,"2","Johto",2,0.808781243645676,0.802111305562178,"Fire","No 2nd Type",10,19,0
"226",156,"Quilava","quilava",2.0135,2.4797,1.8108,3.4054,1.8581,3.9865,4.2027,3.7027,4.2162,148,"2","Johto",2,0.804045949229518,0.867990722549655,"Fire","No 2nd Type",10,19,0
"227",157,"Hisuian Typhlosion","typhlosion-hisui",2.8986,2.4324,2.0541,4.2027,3.0946,3.0676,4.1419,3.723,4.027,148,"8","Hisui",9,1.04587959842645,0.96961321310055,"Fire","Ghost",10,8,0
"228",157,"standard Typhlosion","typhlosion",2.0068,2.9392,1.6689,3.2162,2.4932,2.7973,4.4595,3.3919,4.2095,148,"2","Johto",2,0.871883472086153,0.982005247486125,"Fire","No 2nd Type",10,19,0
"229",158,"Totodile","totodile",2.1351,2.027,1.4392,2.4662,2.2027,4.527,4.027,3.4865,4.2838,148,"2","Johto",2,0.870232498760645,0.860062884374624,"Water","No 2nd Type",11,19,0
"230",159,"Croconaw","croconaw",2.527,1.973,1.75,2.8514,2.6014,2.7703,3.5946,2.4662,3.4797,148,"2","Johto",2,1.04279765725715,0.927761922923464,"Water","No 2nd Type",11,19,0
"231",160,"Feraligatr","feraligatr",3.1892,2.6757,1.5743,2.973,3.0811,2.1757,4.1757,2.6757,3.973,148,"2","Johto",2,1.07140944015756,1.01797118944424,"Water","No 2nd Type",11,19,0
"232",161,"Sentret","sentret",1.6014,2.0135,1.3716,1.9459,1.7095,4.4527,2.7635,3.5135,3.9257,148,"2","Johto",2,0.937875807316122,0.858871485204104,"Normal","No 2nd Type",1,19,0
"233",162,"Furret","furret",1.6892,2.3784,1.3581,1.7095,1.4932,4.6486,3.0811,4.0473,4.2297,148,"2","Johto",2,0.854990078926118,0.924272247632266,"Normal","No 2nd Type",1,19,0
"234",163,"Hoothoot","hoothoot",1.7027,2.1486,1.5878,2.0608,1.3041,3.5743,2.8311,2.8514,3.473,148,"2","Johto",2,1.02960203507029,0.920955443440142,"Normal","Flying",1,3,0
"235",164,"Noctowl","noctowl",1.973,3.7568,1.2635,1.4054,1.277,2.6622,3.5405,3.2297,3.723,148,"2","Johto",2,0.921374897624329,0.829733963696138,"Normal","Flying",1,3,0
"236",165,"Ledyba","ledyba",1.6892,1.973,1.3514,1.6622,1.4662,3.8446,2.223,3.1486,3.1892,148,"2","Johto",2,1.02898107139467,0.894057281498906,"Bug","Flying",7,3,0
"237",166,"Ledian","ledian",2.223,1.8784,1.8851,2.7703,3.1149,3.7432,3.3784,3.4189,3.5,148,"2","Johto",2,1.05587161381717,0.97164487123408,"Bug","Flying",7,3,0
"238",167,"Spinarak","spinarak",1.8851,2.5,1.4054,1.8108,1.1824,3.9392,2.8581,2.973,3.6419,148,"2","Johto",2,1.05273219262722,0.913553059865201,"Bug","Poison",7,4,0
"239",168,"Ariados","ariados",2.8784,3.1284,1.4189,2.3784,1.1419,2.223,3.5676,2.7973,3.4797,148,"2","Johto",2,1.07470671420094,0.952424689220662,"Bug","Poison",7,4,0
"240",169,"Crobat","crobat",2.1216,2.3851,1.6081,2.9189,1.3041,2.5946,4.277,2.9189,4.1824,148,"2","Johto",2,0.986648450236224,0.977480839318592,"Poison","Flying",4,3,0
"241",170,"Chinchou","chinchou",1.777,1.8041,1.5811,2.7905,1.2162,4.277,2.9865,3.4865,3.7905,148,"2","Johto",2,0.947167460071208,0.872665840329641,"Water","Electric",11,13,0
"242",171,"Lanturn","lanturn",1.7838,1.9662,1.5608,2.4392,1.1959,4.1622,3.1824,3.6554,3.7432,148,"2","Johto",2,1.02747145433894,0.866082140636513,"Water","Electric",11,13,0
"243",172,"Pichu","pichu",1.6486,1.5203,1.7027,2.7905,2.25,4.6216,2.8919,3.7838,3.777,148,"2","Johto",2,1.00553163258766,0.927391150553381,"Electric","No 2nd Type",13,19,0
"244",173,"Cleffa","cleffa",1.3649,1.4797,2.277,3.5203,2.4054,4.3851,2.1216,3.7095,3.3311,148,"2","Johto",2,1.17051913588797,0.976253862518033,"Fairy","No 2nd Type",18,19,0
"245",174,"Igglybuff","igglybuff",1.2568,1.2838,2.4797,3.4257,1.9932,4.2838,1.973,3.3716,3.1486,148,"2","Johto",2,1.08032067852287,0.992132041619875,"Normal","Fairy",1,18,0
"246",175,"Togepi","togepi",1.7432,1.5473,2.0338,3.6014,2.4797,4.5743,2.7297,3.7635,3.9595,148,"2","Johto",2,1.0126122118559,0.994680306857893,"Fairy","No 2nd Type",18,19,0
"247",176,"Togetic","togetic",2.0946,1.5473,2.277,3.9324,2.4595,4.027,2.723,3.5338,3.5338,148,"2","Johto",2,0.991611818138155,0.960618322083023,"Fairy","Flying",18,3,0
"248",177,"Natu","natu",1.7297,1.8446,1.9662,2.9459,1.3446,3.8514,2.8649,3.2838,3.6216,148,"2","Johto",2,1.13545683987027,0.991774186957112,"Psychic","Flying",14,3,0
"249",178,"Xatu","xatu",3.1351,2.1419,2.5,3.7568,2.5,2.6689,3.4662,3.2297,3.5811,148,"2","Johto",2,1.04631601805672,0.952167181324356,"Psychic","Flying",14,3,0
"250",179,"Mareep","mareep",1.7973,2.4392,1.7568,2.5676,1.1014,4.6419,3.2838,4.1149,4.3176,148,"2","Johto",2,0.854536085317817,0.798014027700243,"Electric","No 2nd Type",13,19,0
"251",180,"Flaaffy","flaaffy",2.2838,2.0068,1.8446,2.9797,2.4527,4.2905,2.9932,3.7635,3.8514,148,"2","Johto",2,0.98203363778509,0.857796338606589,"Electric","No 2nd Type",13,19,0
"252",181,"Mega Ampharos","ampharos-mega",3.3311,1.9122,2.3446,4.25,2.973,3.9054,3.8986,4.1824,3.9797,148,"6","Johto",2,1.05567702495036,0.923892372069757,"Electric","Dragon",13,16,1
"253",181,"standard Ampharos","ampharos",2.2703,1.8446,2.2095,3.5,2.7973,3.9392,3.7027,3.6824,3.9797,148,"2","Johto",2,1.00988087733823,0.905300787849955,"Electric","No 2nd Type",13,19,0
